Tue May 12 06:52:50 +0000 2015,http://t.co/7R8Q4b6nbw [Mavs Outsider Report] - Post Mortem: Bernard James  #Mavs http://t.co/voHetpH1QP
Tue May 12 06:37:33 +0000 2015,Look the #Rockets are playing their worst. And it's embarrassing. But #Mavs fan it is still the same team that beat you in 5 so shhh...
Tue May 12 06:31:55 +0000 2015,http://t.co/2b0FFRiu83 May 11: Top 5  #Mavs http://t.co/cWDLClGVB9
Tue May 12 04:28:38 +0000 2015,http://t.co/2b0FFRiu83 Nightly Notable: Stephen Curry  #Mavs http://t.co/HMBlix0JTn
Tue May 12 03:56:53 +0000 2015,At http://t.co/8EYxFHkq0y -- Chandler Parsons! #Dallas #Mavs #Mavericks #DallasMavericks #25 #Texas #ChandlerPars… http://t.co/m3r9G3Kzuv
Tue May 12 03:30:59 +0000 2015,RT @Adam_Abramson1: @HumbleTeej @dynamite8503 A series loss to the #Mavs would've been worse. I'm just hoping for a miracle now lol
Tue May 12 03:30:26 +0000 2015,@HumbleTeej @dynamite8503 A series loss to the #Mavs would've been worse. I'm just hoping for a miracle now lol
Tue May 12 03:20:24 +0000 2015,RT @Rasesh_Pandya: Proud to say that I have committed to play baseball at Wofford College! #Mavs #Terriors
Tue May 12 03:17:49 +0000 2015,RT @Rasesh_Pandya: Proud to say that I have committed to play baseball at Wofford College! #Mavs #Terriors
Tue May 12 03:12:22 +0000 2015,http://t.co/jaS6zrerJI New NBA Ladies Dallas Mavericks Finals M 8 T Shirt $30  #Mavs http://t.co/2NIluHVWgE
Tue May 12 02:43:39 +0000 2015,RT @jtuck151: @Tsu_Surf used #Wichita #Kansas and #Mavs in his 3rd that's an automatic win in my book lol 2-1 surf
